0.0,47.2287948531
0.0666666666667,47.2287948531
0.133333454893,47.1723915553
0.200000123641,47.0877866086
0.266666792368,46.974980013
0.333333461116,46.8339717685
0.400000129863,46.6365602262
0.466666798601,46.4673503328
0.535000134065,46.1853338439
0.601666802802,45.9033173549
0.66833347155,45.593099217
0.735000140287,45.2107845887
0.801666809025,44.8880579946
0.868333477773,44.4368316122
0.93500014652,43.9856052299
1.00166681525,43.5061771986
1.068333484,43.0549508163
1.13500015274,42.575522785
1.20166682148,42.0114898071
1.26833349022,41.4192551802
1.33500015896,40.7988189045
1.4016668277,40.2065842776
1.46833341489,39.5297447041
1.53500008259,38.8529051306
1.60166675029,38.176065557
1.668333418,37.4428226857
1.73666675239,36.7095798144
1.8033334201,36.0045385919
1.87000008781,35.1878164724
1.93666675552,34.4603415536
